Impressions,From Home,From Hashtags,From Explore,From Other,Saves,Comments,Shares,Likes,Profile Visits,Follows,Caption,Hashtags,Topic
1856.1423512100562,,869.6147756304758,407.1175160934727,8.817772342276893,64.49612308416984,2.9181812003772065,1.363928688964265,174.49178767925804,17.19362983849647,0.0,Smart investment strategies for beginners.,#finance #investing #money #business #economy #fintech,Finance
19646.83011390967,1986.9374134057718,4663.910233153344,55.692114472722935,30.813823487402857,238.24247134036,40.25823772941033,3.6617600067997285,1925.5074963167501,55.25546136587535,68.67776964597428,The future of online education and e-learning platforms.,#education #learning #students #elearning #AI #skills,Education
3313.206830182203,1963.73129448072,776.8618171534924,0.0,140.47984897010937,,4.207831974521244,1.0307140614559356,140.60981066596423,31.835456490020572,2.7622662476427045,The importance of preserving biodiversity.,#environment #sustainability #green #nature #climatechange,Environment
4298.806910750682,,3263.9721931607105,272.7273925643455,183.91462810848475,25.082122955903884,6.321206624243944,5.848179997354255,152.29131620266256,49.81432169566391,20.68986536057252,The rise of fintech and digital banking solutions.,#finance #investing #money #business #economy #fintech,Finance
4590.0193111983735,2213.0590038879777,3406.272279432702,162.13757934788134,301.63569445916556,104.78791671394481,2.1254848533683086,5.010677782411876,65.4334641533406,73.28412954759314,27.704685454580574,Plastic pollution: A global problem we can solve together.,#environment #sustainability #green #nature #climatechange,Environment
9794.940568715887,2357.6616298022477,2981.8537927110847,141.29587060859598,67.90720268340617,56.857767952775056,84.54421333082843,5.99053484641518,864.665659429647,68.16031252780664,29.829025475095776,The role of nutrition in building a stronger immune system.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
46108.51043880273,1883.9854511868243,2243.8161579940293,389.7143414856248,91.97395093224907,493.00697791913234,52.59640940874238,11.08527829172337,1764.2106373494564,11.552258662081094,36.506581511416755,Understanding the stock market in simple terms.,#finance #investing #money #business #economy #fintech,Finance
,1586.036125036621,1513.837309108003,45.8266816509086,182.1164290302841,81.55806263573596,0.0,2.642328201794256,132.52422710800357,48.4678639348602,13.550265037210082,The future of online education and e-learning platforms.,#education #learning #students #elearning #AI #skills,Education
4878.556984489924,2591.4068348804526,206.5087414746782,323.1707512743199,300.6185759746212,215.9229574202081,5.438933957098374,14.699449107816799,134.04564306217273,17.90386592953314,8.419037445978963,The importance of preserving biodiversity.,#environment #sustainability #green #nature #climatechange,Environment
,2095.595314982675,870.9842852933028,846.8898297690275,541.2786474556007,,2.332849085332905,,179.00714802909943,20.673682824820066,12.74339226613655,Cryptocurrency explained for everyday investors.,#finance #investing #money #business #economy #fintech,Finance
52519.79317260843,2047.8045900916843,4615.198026240858,123.00974066937808,34.7572007983829,339.5317302246743,45.82248109731759,1.9674358296401915,2983.7744067067524,57.64735771979487,54.211188198543205,The future of online education and e-learning platforms.,#education #learning #students #elearning #AI #skills,Education
25076.64110647136,2679.8023308127713,230.93612635675666,166.92670080928025,103.40761768998038,80.85448558922211,65.69234487808893,13.833212923614507,370.7577707205573,12.198318204018964,34.69284635061453,How AI is transforming the classroom experience.,#education #learning #students #elearning #AI #skills,Education
2640.6898527851163,2172.2643396839576,526.2040292877609,0.0,50.72767675070233,68.60033476658676,7.1756993697230325,3.333946726955502,126.07424434804034,29.81937227364613,4.13767689388931,Bridging the education gap through technology.,#education #learning #students #elearning #AI #skills,Education
1875.5550287531785,1608.423843940708,369.40580450604875,188.97470027192622,13.208645176303724,0.8719717345895859,12.252124282904395,2.982267130366965,62.295023591495905,20.260831837007803,6.496703233182433,Sustainable living tips for a greener tomorrow.,#environment #sustainability #green #nature #climatechange,Environment
4335.605959823723,2402.2535555782238,644.2649454146074,355.4582655451694,,113.49337387872703,2.981220123245405,4.058912486407876,80.52087960202437,8.40535374765246,,Mindfulness practices for stress-free living.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
2276.0289340065497,1398.094072783053,724.3506467530984,264.0168669951389,50.05625240744942,23.39893842793898,10.741948776783707,20.34115631761678,97.25713740174832,12.164405081769983,1.0598688570874424,How renewable energy is shaping a sustainable future.,#environment #sustainability #green #nature #climatechange,Environment
25753.285929122885,2941.997404842496,828.1074620934113,117.46187837537786,71.54673990690837,1061.3316676118698,55.64249785163371,19.30530265981073,2020.0293596613594,12.987547643198575,28.427689275188893,Mindfulness practices for stress-free living.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
37487.17237108725,2748.1034244449543,1993.2887828694568,317.1653533915376,102.25187932563128,947.2509912374779,39.31655861228477,21.70279662797059,2011.8790973798573,16.44905174732002,29.206995943453364,How regular exercise improves your brain function.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
3080.0335868847774,1955.729926500176,,,48.0230047496558,123.84521995575687,12.501355828563073,1.0747505446674368,159.14375086621465,19.703527313429365,2.3222751438763756,Streaming platforms changing the way we enjoy content.,#movies #music #entertainment #fun #popculture #streaming,Entertainment
5727.211591128212,2777.6968994912577,2115.627756593115,1095.1484448749613,233.07221404871342,380.858207595319,9.987957904565363,26.619392323786812,250.6008601780646,39.252803343539206,15.705545094715802,Cryptocurrency explained for everyday investors.,#finance #investing #money #business #economy #fintech,Finance
260247.80375371157,11833.197472058726,3046.782296578655,17343.65061985921,162.84209668679478,4378.001379490268,76.34662039422014,73.88930330299132,2719.49649773508,144.21357325091805,249.40223123335826,Mindfulness practices for stress-free living.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
5508.362453990279,1915.230016000039,745.2888944203157,307.4547800184581,23.301647543414955,763.2266106368427,56.339222147767806,0.7080493291020784,876.710487711753,25.57773006470008,44.83242702021493,Sustainable living tips for a greener tomorrow.,#environment #sustainability #green #nature #climatechange,Environment
54325.99760531606,2037.8613486030063,4495.564913592853,85.22414501901798,26.69386156880428,354.1810316188855,46.40874328833547,2.878824871717719,3018.031038885457,62.07442551197631,55.69055599153823,Plastic pollution: A global problem we can solve together.,#environment #sustainability #green #nature #climatechange,Environment
4327.834644273603,2117.9608308158813,787.0781996273575,3.942401907938759,23.026142739202903,58.05971247474619,11.144177623296605,4.493624951608689,67.38596931882205,8.261316045538075,1.4278519181030154,Plastic pollution: A global problem we can solve together.,#environment #sustainability #green #nature #climatechange,Environment
53537.394121264,1945.1215551500618,4492.368247719986,0.0,38.61849358296865,333.2370917267197,44.943568772450575,2.9866079328755926,3001.576390105151,60.354115055558715,57.28375564345269,Top 10 movies to watch this weekend.,#movies #music #entertainment #fun #popculture #streaming,Entertainment
6125.453359629883,2222.778546988576,,323.3426872815364,81.31436764841771,193.98382893518067,7.616159697135484,5.4776580553198935,246.04254565620943,16.27339946824214,9.941843986202707,Why storytelling remains the heart of entertainment.,#movies #music #entertainment #fun #popculture #streaming,Entertainment
12846.30298804119,3187.187209594882,6661.186315291407,884.3910832254653,336.8852383960278,,9.972459340607358,15.83340542725169,257.5219424032378,352.44799224917386,98.2868047532094,Why storytelling remains the heart of entertainment.,#movies #music #entertainment #fun #popculture #streaming,Entertainment
4686.562726311142,,802.8568041357674,114.47632476776525,41.217788496954824,113.82975447913763,3.4392600149443044,1.6228766598680153,167.3794593633712,15.104445082763728,4.099623188352265,Mindfulness practices for stress-free living.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
38353.075435897284,1652.2195765059112,2499.509961244886,332.59378030998846,51.34444170323154,215.87744505242873,25.463547718805557,0.9938253360694421,1997.1008942382132,6.401810259449382,23.386494026579907,How renewable energy is shaping a sustainable future.,#environment #sustainability #green #nature #climatechange,Environment
3135.574746040201,1138.8329794300928,1452.0951901535627,89.9223423773156,643.2572903312702,78.29752198306798,6.132004255755149,0.5005977914770278,150.71722769332783,42.77834584913165,,Bridging the education gap through technology.,#education #learning #students #elearning #AI #skills,Education
4737.9389098615675,2046.019443056493,2515.952730205441,476.56882484032894,98.90776353557875,128.97269858938614,7.312426562766896,10.20322383486674,124.40851906392157,14.61674058481121,4.5123987833275985,Understanding mental health and emotional well-being.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
4576.397618146042,2123.711141082708,1289.907161771638,700.9329265188933,50.0684148424296,118.55637570539862,,11.100982482241873,167.74585669129195,6.546562399509707,4.299834151154895,Plastic pollution: A global problem we can solve together.,#environment #sustainability #green #nature #climatechange,Environment
6264.797260302398,2405.1326501274666,1297.9516682283347,916.8269540405746,25.63555343836072,146.1778771736598,2.612415711167018,3.234840759266268,97.49465125790873,13.17826070255214,3.8676421920309383,Streaming platforms changing the way we enjoy content.,#movies #music #entertainment #fun #popculture #streaming,Entertainment
24045.9739818357,3074.7297452966886,1038.7692210118266,401.4132385746765,70.86595791942507,1329.5459190657098,89.1466806806771,19.49546865901359,1409.9108093962632,17.00174313405116,46.951276656773935,How regular exercise improves your brain function.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
35383.13563473561,1807.258170179383,1773.7745025723516,97.66576316355318,56.02017953375682,543.6084451384806,85.43603791417148,14.362761257526916,889.3874378205861,9.808953848477552,42.25910596822247,10 easy habits for maintaining a healthy lifestyle.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
6007.581345489436,1673.9867822077151,4178.801800090835,547.129594135355,309.6039712208294,115.00066430218476,7.754300029744731,3.700424068701552,150.0315803526579,75.61940550780696,,The importance of preserving biodiversity.,#environment #sustainability #green #nature #climatechange,Environment
5472.064794841592,2160.088643234395,2298.0500909257075,447.95244357411735,84.47776943218766,149.38240235611056,7.957398919014386,,122.48655551380389,29.362433621429297,4.93382328385362,How regular exercise improves your brain function.,#health #wellness #fitness #mentalhealth #lifestyle #nutrition,Health
